EmpId,ProjectID,DateFrom,DateTo
3878,10,08-09-18,23-08-21
3879,10,08-02-19,24-02-23
3880,10,29-03-21,27-06-21
3881,10,19-06-19,
3882,10,30-01-19,
3883,10,06-05-22,26-09-22
3884,10,02-02-19,
3885,5,08-12-21,
3886,5,12-10-18,
3887,5,22-04-22,15-05-23
3888,10,05-09-21,08-07-22
3889,10,05-09-22,30-10-22
3890,10,19-07-22,25-04-23
3891,10,26-05-22,
3892,10,31-10-22,
3893,10,22-03-23,28-07-23
3894,10,29-05-23,
3895,10,23-02-20,08-09-21
3896,10,13-08-19,10-07-22
3897,5,25-03-19,13-09-21
3898,5,14-12-18,11-02-23
3899,5,07-03-21,31-08-21
3900,10,16-06-23,
3901,10,18-06-21,
3902,10,22-05-23,16-06-23
3903,10,14-05-19,
3904,10,27-12-20,
3905,10,04-08-20,04-02-22
3906,10,25-08-20,
3907,10,24-02-22,
3908,10,06-08-19,21-03-21
3909,10,01-08-21,24-09-21
3910,10,13-07-22,22-01-23
3911,5,28-05-21,
3912,5,06-07-20,18-01-21
3913,10,14-01-20,08-06-22
3914,10,04-02-20,29-01-21
3915,10,28-08-22,
3916,10,27-06-22,
3917,10,19-12-19,31-03-23
3918,10,24-09-20,27-03-23
3919,10,06-07-23,
3920,10,11-04-21,19-12-22
3921,10,12-02-20,15-07-22
3922,10,25-12-18,
3923,10,25-12-21,19-06-23
3924,5,22-05-21,
3925,10,03-05-20,14-11-22
3926,10,27-02-19,
3927,10,01-03-20,05-03-22
3928,10,27-01-21,18-10-21
3929,10,18-06-23,24-07-23
3930,10,24-11-19,
3931,10,24-09-21,
3932,10,17-08-22,
3933,10,18-04-23,
3934,10,15-04-20,13-05-22
3935,10,25-12-20,
3936,5,21-07-22,01-05-23
3937,10,04-11-22,
3938,10,20-04-20,
3939,19,05-09-19,
3940,10,11-08-19,
3941,10,04-11-18,
3942,10,04-11-18,22-12-21
3943,10,27-07-19,25-07-21
3944,10,21-12-20,
3945,10,25-07-22,
3946,10,15-06-19,
3947,10,04-04-20,22-06-22
3948,10,03-02-23,29-05-23
3949,10,20-09-22,04-07-23
3950,10,12-07-23,
3951,10,25-04-21,12-02-23
3952,10,13-03-21,
3953,10,16-08-21,
3954,10,18-10-21,
3955,10,16-02-20,16-03-23
3956,19,07-08-19,08-03-23
3957,19,03-01-22,
3958,19,22-09-20,
3959,19,11-11-22,14-07-23
3960,19,11-08-18,
3961,10,31-03-23,
3962,10,10-03-21,
3963,10,30-08-19,
3964,10,07-06-21,25-01-23
3965,10,22-04-20,
3966,10,19-10-18,04-09-21
3967,10,03-12-18,20-01-21
3968,10,20-02-21,
3969,10,17-01-21,
3970,10,04-10-20,27-04-23
3971,19,29-01-21,
3972,19,26-07-22,
3973,19,21-09-18,22-06-23
3974,19,25-12-18,10-07-19
3975,19,03-11-20,25-09-22
3976,10,22-10-21,
3977,10,27-08-18,
3978,10,12-07-20,
3979,10,25-01-21,11-06-22
3980,10,11-05-20,
3981,10,24-07-20,09-04-23
3982,10,09-08-22,
3983,10,12-06-22,
3984,19,10-02-22,08-06-22
3985,19,13-01-23,19-05-23
3986,19,10-03-20,
3987,19,25-02-22,19-07-22
3988,10,21-07-22,21-11-22
3989,10,11-07-22,
3990,10,02-12-19,26-12-19
3991,10,10-04-23,
3992,10,08-12-22,07-05-23
3993,10,22-06-22,
3994,10,22-09-22,
3995,10,15-07-19,01-06-21
3996,10,01-09-21,
3997,19,16-07-19,
3998,19,24-12-21,27-07-22
3999,19,17-04-19,17-08-21
4000,19,26-10-19,08-06-21
